metric_name,count,suggested_action,suggested_field_key,suggested_name_cn,suggested_alias,score,validator_status,validator_reason,unit,topic_examples,table_title_examples,page_examples,report_examples,candidate_details
培训人次,1,review_candidate_rejected,trained_employees_count,受训员工人数,培训人次,0.92,rejected,required_keyword_missing,万人次,员工培训,员工培训情况表,page_31_left.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""trained_employees_count"", ""name_cn"": ""受训员工人数"", ""alias"": ""员工培训人次"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}, {""field_key"": ""anti_corruption_training_participants"", ""name_cn"": ""反腐败培训人数"", ""alias"": ""反腐败培训人次"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}]"
为员工家庭共提供探亲往返路费的员工人数,1,review_candidate_rejected,total_employees,员工总数,为员工家庭共提供探亲往返路费的员工人数,0.92,rejected,forbidden_keyword_hit,位,关怀职工家属,员工关怀量化数据表,page_32_left.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""total_employees"", ""name_cn"": ""员工总数"", ""alias"": ""员工人数"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""forbidden_keyword_hit""}]"
‘三八’妇女节组织献花、健康讲座等活动关怀女性员工,1,review_candidate_rejected,female_employees,女性员工人数,‘三八’妇女节组织献花、健康讲座等活动关怀女性员工,0.92,rejected,unit_type_mismatch:person_count,场次,关爱女性职工,员工关怀量化数据表,page_32_left.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""female_employees"", ""name_cn"": ""女性员工人数"", ""alias"": ""女性员工"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""unit_type_mismatch:person_count""}]"
捐赠金额,1,review_candidate_rejected,public_welfare_investment,公益投入金额,捐赠金额,0.92,rejected,required_keyword_missing,元,社区建设,公益帮扶，共建美丽乡村 - 社区建设,page_34.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""public_welfare_investment"", ""name_cn"": ""公益投入金额"", ""alias"": ""慈善捐赠金额"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}]"
反腐败培训,1,review_candidate_rejected,anti_corruption_training_sessions,反腐败培训次数,反腐败培训,0.92,rejected,required_keyword_missing,,,治理表现,page_37.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""anti_corruption_training_sessions"", ""name_cn"": ""反腐败培训次数"", ""alias"": ""反腐败培训次数"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}, {""field_key"": ""anti_corruption_training_participants"", ""name_cn"": ""反腐败培训人数"", ""alias"": ""反腐败培训人数"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}]"
温室气体排放,1,review_candidate_rejected,total_ghg_emissions,温室气体排放总量,温室气体排放,0.92,rejected,required_keyword_missing,,,环境表现,page_37.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""total_ghg_emissions"", ""name_cn"": ""温室气体排放总量"", ""alias"": ""温室气体排放总量"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}, {""field_key"": ""scope_1_emissions"", ""name_cn"": ""范围一温室气体排放量"", ""alias"": ""范围一温室气体排放量"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}, {""field_key"": ""scope_2_emissions"", ""name_cn"": ""范围二温室气体排放量"", ""alias"": ""范围二温室气体排放量"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""required_keyword_missing""}]"
按性别划分的员工人数,1,review_candidate_rejected,total_employees,员工总数,按性别划分的员工人数,0.92,rejected,forbidden_keyword_hit,,,社会表现-员工任用,page_38.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""total_employees"", ""name_cn"": ""员工总数"", ""alias"": ""员工人数"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""forbidden_keyword_hit""}]"
按年龄划分的员工人数,1,review_candidate_rejected,total_employees,员工总数,按年龄划分的员工人数,0.92,rejected,forbidden_keyword_hit,,,社会表现-员工任用,page_38.png,011_002939_长城证券_2024_长城证券：2024年度社会责任暨环境、社会及公司治理（ESG）报告,"[{""field_key"": ""total_employees"", ""name_cn"": ""员工总数"", ""alias"": ""员工人数"", ""score"": 0.92, ""validator_status"": ""rejected"", ""validator_reason"": ""forbidden_keyword_hit""}]"
按性别构成,1,review_candidate_rejected,female_employees,女性员工人数,按性别构成,0.86,rejected,forbidden_keyword_hit,女性员工比例,,量化数据绩效表-社会绩效,page_37.png,002_600072_中船科技_2024_中船科技：中船科技股份有限公司2024年度环境、社会及公司治理（ESG）报告,"[{""field_key"": ""female_employees"", ""name_cn"": ""女性员工人数"", ""alias"": ""女性员工"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""forbidden_keyword_hit""}, {""field_key"": ""female_employee_ratio"", ""name_cn"": ""女性员工比例"", ""alias"": ""女性员工比例"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""unit_type_mismatch:percentage""}]"
处罚金额(元),1,review_candidate_rejected,environmental_penalty_count,环境违规或处罚事件数量,处罚金额(元),0.86,rejected,unit_type_mismatch:count,元,环保,关键绩效表-E: 环境管理,page_40_left.png,003_600099_林海股份_2024_林海股份：林海股份有限公司2024年度环境、社会及公司治理（ESG）报告,"[{""field_key"": ""environmental_penalty_count"", ""name_cn"": ""环境违规或处罚事件数量"", ""alias"": ""环保处罚"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""unit_type_mismatch:count""}]"
50岁以上(人),1,review_candidate_rejected,employee_turnover_rate,员工流失率,50岁以上(人),0.86,rejected,unit_type_mismatch:percentage,人,员工流失率,S1: 员工权益,page_40_left.png,003_600099_林海股份_2024_林海股份：林海股份有限公司2024年度环境、社会及公司治理（ESG）报告,"[{""field_key"": ""employee_turnover_rate"", ""name_cn"": ""员工流失率"", ""alias"": ""员工流失率"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""unit_type_mismatch:percentage""}]"
30至50岁(人),1,review_candidate_rejected,employee_turnover_rate,员工流失率,30至50岁(人),0.86,rejected,unit_type_mismatch:percentage,人,员工流失率,S1: 员工权益,page_40_left.png,003_600099_林海股份_2024_林海股份：林海股份有限公司2024年度环境、社会及公司治理（ESG）报告,"[{""field_key"": ""employee_turnover_rate"", ""name_cn"": ""员工流失率"", ""alias"": ""员工流失率"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""unit_type_mismatch:percentage""}]"
303-3 取水,1,review_candidate_rejected,water_consumption,用水量,303-3 取水,0.86,rejected,quantitative_field_requires_numeric_value,,,量化数据绩效表,page_42.png,003_600099_林海股份_2024_林海股份：林海股份有限公司2024年度环境、社会及公司治理（ESG）报告,"[{""field_key"": ""water_consumption"", ""name_cn"": ""用水量"", ""alias"": ""取水量"", ""score"": 0.86, ""validator_status"": ""rejected"", ""validator_reason"": ""quantitative_field_requires_numeric_value""}]"
审议议案数量,1,keep_unknown,,,,0,,no_candidate,项,董事会,2024年公司治理相关会议情况,page_44_right.png,001_000858_五_粮_液_2024_五_粮_液：2024年度环境、社会及公司治理（ESG）报告,[]
涉及利润分配、重大工程项目等事项数量,1,keep_unknown,,,,0,,no_candidate,项,董事会,2024年公司治理相关会议情况,page_44_right.png,001_000858_五_粮_液_2024_五_粮_液：2024年度环境、社会及公司治理（ESG）报告,[]
